uncovered,O
,,O
for,O
about,O
10,B-Measurement
minutes,I-Measurement
or,O
until,O
the,O
tomatoes,O
are,O
tender,O
.,O
Add,O
the,O
cream,O
and,O
bring,O
to,O
a,O
boil,O
;,O
stirring,O
.,O
Simmer,O
over,O
medium,B-Instrument
heat,I-Instrument
until,O
the,O
sauce,O
is,O
thick,O
enough,O
to,O
coat,O
the,O
back,O
of,O
a,O
spoon,O
.,O
Sprinkle,O
the,O
chicken,O
with,O
salt,O
and,O
pepper,O
on,O
both,O
sides,O
.,O
In,O
a,O
large,B-Instrument
skillet,I-Instrument
over,O
medium,B-Instrument
heat,I-Instrument
,,O
warm,B-Instrument
oil,I-Instrument
and,O
saute,O
chicken,O
.,O
Press,O
on,O
chicken,O
occasionally,O
with,O
a,O
slotted,B-Instrument
spatula,I-Instrument
.,O
Cook,O
for,O
about,O
4,B-Measurement
minutes,I-Measurement
per,O
side,O
or,O
until,O
the,O
meat,O
feels,O
springy,O
and,O
is,O
no,O
longer,O
pink,B-Instrument
inside,I-Instrument
.,O
Transfer,O
to,O
a,O
board,O
;,O
cover,O
and,O
keep,O
warm,O
.,O
Discard,O
the,O
fat,O
from,O
the,O
skillet,O
.,O
In,O
the,O
same,B-Instrument
skillet,I-Instrument
,,O
over,O
medium,B-Instrument
heat,I-Instrument
,,O
bring,O
1/4,B-Measurement
cup,I-Measurement
chicken,I-Measurement
broth,I-Measurement
to,O
a,O
boil,O
;,O
stirring,O
the,O
pan,O
juices,O
.,O
Reduce,O
slightly,O
and,O
add,O
to,O
the,O
cream,O
sauce,O
;,O
stir,O
in,O
basil,O
and,O
adjust,O
seasonings,O
to,O
taste,O
.,O
Meanwhile,O
,,O
bring,O
a,O
large,B-Instrument
pot,I-Instrument
of,O
lightly,O
salted,O
water,O
to,O
a,O
boil,O
.,O
Add,O
fettuccine,O
and,O
cook,O
for,O
8,O
to,O
10,B-Measurement
minutes,I-Measurement
or,O
until,O
al,B-Instrument
dente,I-Instrument
;,O
drain,O
,,O
transfer,O
to,O
a,O
bowl,O
and,O
toss,O
with,O
3,O
to,O
4,B-Measurement
tablespoons,I-Measurement
of,O
the,O
sauce,O
.,O
Cut,O
each,O
chicken,O
breast,O
into,O
2,O
to,O
3,O
diagonal,O
slices,O
.,O
Reheat,O
the,O
sauce,O
gently,O
if,O
needed,O
.,O
Transfer,O
the,O
pasta,O
to,O
serving,O
plates,O
;,O
top,O
with,O
chicken,O
and,O
coat,O
with,O
the,O
cream,O
sauce,O
;,O
serve,O
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
mix,O
together,O
flour,O
,,O
salt,O
,,O
baking,O
powder,O
and,O
sugar,O
;,O
set,O
aside,O
.,O
Preheat,O
waffle,O
iron,O
to,O
desired,O
temperature,O
.,O
In,O
a,O
separate,B-Instrument
bowl,I-Instrument
,,O
beat,O
the,O
eggs,O
.,O
Stir,O
in,O
the,O
milk,O
,,O
butter,O
and,O
vanilla,O
.,O
Pour,O
the,O
milk,O
mixture,O
into,O
the,O
flour,O
mixture,O
;,O
beat,O
until,O
blended,O
.,O
Ladle,O
the,O
batter,O
into,O
a,O
preheated,B-Instrument
waffle,I-Instrument
iron,I-Instrument
.,O
Cook,O
the,O
waffles,O
until,O
golden,O
and,O
crisp,O
.,O
Serve,O
immediately,O
.,O
Preheat,O
oven,O
to,O
375,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
190,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Lightly,O
grease,O
a,O
9x13,B-Instrument
inch,I-Instrument
baking,I-Instrument
dish,I-Instrument
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
mix,O
hash,O
browns,O
,,O
ham,O
,,O
cream,O
of,O
potato,O
soup,O
,,O
sour,B-Instrument
cream,I-Instrument
,,O
and,O
Cheddar,O
cheese,O
.,O
Spread,O
evenly,O
into,O
prepared,B-Instrument
dish,I-Instrument
.,O
Sprinkle,O
with,O
Parmesan,O
cheese,O
.,O
Bake,O
1,B-Measurement
hour,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
or,O
until,O
bubbly,O
and,O
lightly,O
brown,O
.,O
Serve,O
immediately,O
.,O
In,O
a,O
small,B-Instrument
bowl,I-Instrument
,,O
blend,O
the,O
sour,B-Instrument
cream,I-Instrument
and,O
baking,O
soda,O
,,O
and,O
set,O
aside,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Lightly,O
grease,O
a,O
large,B-Instrument
baking,I-Instrument
sheet,I-Instrument
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
mix,O
the,O
flour,O
,,O
sugar,O
,,O
baking,O
powder,O
,,O
cream,O
of,O
tartar,O
,,O
and,O
salt,O
.,O
Cut,O
in,O
the,O
butter,O
.,O
Stir,O
the,O
sour,B-Instrument
cream,I-Instrument
mixture,I-Instrument
and,O
egg,O
into,O
the,O
flour,O
mixture,O
until,O
just,O
moistened,O
.,O
Mix,O
in,O
the,O
raisins,O
.,O
Turn,O
dough,O
out,O
onto,O
a,O
lightly,O
floured,B-Instrument
surface,I-Instrument
,,O
and,O
knead,O
briefly,O
.,O
Roll,O
or,O
pat,O
dough,O
into,O
a,O
3/4,B-Measurement
inch,I-Measurement
thick,B-Instrument
round,I-Instrument
.,O
Cut,O
into,O
12,B-Measurement
wedges,I-Measurement
,,O
and,O
place,O
them,O
2,B-Measurement
inches,I-Measurement
apart,O
on,O
the,O
prepared,B-Instrument
baking,I-Instrument
sheet,I-Instrument
.,O
Bake,O
12,O
to,O
15,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
until,O
golden,O
brown,O
on,O
the,O
bottom,O
.,O
Preheat,O
oven,O
to,O
400,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
200,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Arrange,O
the,O
asparagus,O
on,O
a,O
baking,O
sheet,O
.,O
Coat,O
with,O
cooking,B-Instrument
spray,I-Instrument
,,O
and,O
season,O
with,O
salt,O
and,O
pepper,O
.,O
Bake,O
asparagus,O
12,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
or,O
until,O
tender,O
.,O
Melt,O
the,O
butter,O
in,O
a,O
saucepan,O
over,O
medium,B-Instrument
heat,I-Instrument
.,O
Remove,O
from,O
heat,O
,,O
and,O
stir,O
in,O
soy,O
sauce,O
and,O
balsamic,O
vinegar,O
.,O
Pour,O
over,O
the,O
baked,B-Instrument
asparagus,I-Instrument
to,O
serve,O
.,O
Preheat,O
the,O
grill,O
for,O
medium,B-Instrument
heat,I-Instrument
.,O
In,O
a,O
shallow,B-Instrument
bowl,I-Instrument
,,O
mix,O
the,O
mustard,O
,,O
honey,O
,,O
mayonnaise,O
,,O
and,O
steak,O
sauce,O
.,O
Set,O
aside,O
a,O
small,B-Instrument
amount,I-Instrument
of,O
the,O
honey,O
mustard,O
sauce,O
for,O
basting,O
,,O
and,O
dip,O
the,O
chicken,O
into,O
the,O
remaining,O
sauce,O
to,O
coat,O
.,O
Lightly,O
oil,O
the,O
grill,O
grate,O
.,O
Grill,O
chicken,O
over,O
indirect,B-Instrument
heat,I-Instrument
for,O
18,O
to,O
20,B-Measurement
minutes,I-Measurement
,,O
turning,O
occasionally,O
,,O
or,O
until,O
juices,O
run,O
clear,O
.,O
Baste,O
occasionally,O
with,O
the,O
reserved,B-Instrument
sauce,I-Instrument
during,O
the,O
last,O
10,B-Measurement
minutes,I-Measurement
.,O
Watch,O
carefully,O
to,O
prevent,O
burning,O
!,O
Remove,O
any,O
fat,O
and,O
gristle,O
from,O
the,O
roast,O
and,O
cut,O
into,O
strips,O
1/2,B-Measurement
inch,I-Measurement
thick,O
by,O
2,B-Measurement
inches,I-Measurement
long,O
.,O
Season,O
with,O
1/2,B-Measurement
teaspoon,I-Measurement
of,O
both,O
salt,O
and,O
pepper,O
.,O
In,O
a,O
large,B-Instrument
skillet,I-Instrument
over,O
medium,B-Instrument
heat,I-Instrument
,,O
melt,O
the,O
butter,O
and,O
brown,O
the,O
beef,O
strips,O
quickly,O
,,O
then,O
push,O
the,O
beef,O
strips,O
off,O
to,O
one,B-Measurement
side,I-Measurement
.,O
Add,O
the,O
onions,O
and,O
cook,O
slowly,O
for,O
3,O
to,O
5,B-Measurement
minutes,I-Measurement
,,O
then,O
push,O
to,O
the,O
side,O
with,O
the,O
beef,O
strips,O
.,O
Stir,O
the,O
flour,O
into,O
the,O
juices,O
on,O
the,O
empty,B-Instrument
side,I-Instrument
of,O
the,O
pan,O
.,O
Pour,O
in,O
beef,O
broth,O
and,O
bring,O
to,O
a,O
boil,O
,,O
stirring,O
constantly,O
.,O
Lower,O
the,O
heat,O
and,O
stir,O
in,O
mustard,O
.,O
Cover,O
and,O
simmer,O
for,O
1,B-Measurement
hour,I-Measurement
or,O
until,O
the,O
meat,O
is,O
tender,O
.,O
Five,B-Measurement
minutes,I-Measurement
before,O
serving,O
,,O
stir,O
in,O
the,O
mushrooms,O
,,O
sour,B-Instrument
cream,I-Instrument
,,O
and,O
white,B-Instrument
wine,I-Instrument
.,O
Heat,O
briefly,O
then,O
salt,O
and,O
pepper,O
to,O
taste,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
combine,O
the,O
egg,O
,,O
milk,O
,,O
cheese,O
,,O
oats,O
and,O
salt,O
.,O
Add,O
the,O
ground,O
beef,O
,,O
mixing,O
well,O
,,O
and,O
form,O
this,O
mixture,O
into,O
eight,O
miniature,O
meatloaves,O
.,O
Place,O
these,O
in,O
a,O
lightly,O
greased,O
9x13,B-Measurement
inch,I-Measurement
baking,I-Measurement
dish,I-Measurement
.,O
In,O
a,O
separate,O
small,B-Instrument
bowl,I-Instrument
,,O
combine,O
the,O
ketchup,O
,,O
brown,B-Instrument
sugar,I-Instrument
and,O
mustard,O
.,O
Stir,O
thoroughly,O
and,O
spread,O
over,O
each,O
meatloaf,O
.,O
Bake,O
,,O
uncovered,O
,,O
at,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
for,O
45,B-Measurement
minutes,I-Measurement
.,O
Preheat,O
oven,O
to,O
450,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
230,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
In,O
a,O
small,B-Instrument
saucepan,I-Instrument
over,O
medium,B-Instrument
heat,I-Instrument
,,O
combine,O
the,O
butter,O
,,O
mustard,O
,,O
lemon,O
juice,O
,,O
garlic,O
,,O
and,O
parsley,O
.,O
When,O
the,O
butter,O
melts,O
completely,O
,,O
remove,O
from,O
heat,O
.,O
Arrange,O
shrimp,O
in,O
a,O
shallow,B-Instrument
baking,I-Instrument
dish,I-Instrument
.,O
Pour,O
the,O
butter,O
mixture,O
over,O
the,O
shrimp,O
.,O
Bake,O
in,O
preheated,B-Instrument
oven,I-Instrument
for,O
12,O
to,O
15,B-Measurement
minutes,I-Measurement
or,O
until,O
the,O
shrimp,O
are,O
pink,O
and,O
opaque,O
.,O
Heat,O
oil,O
in,O
a,O
large,O
,,O
heavy,B-Instrument
skillet,I-Instrument
over,O
medium,B-Instrument
heat,I-Instrument
.,O
Stir,O
in,O
onion,O
,,O
and,O
cook,O
until,O
tender,O
,,O
about,O
5,B-Measurement
minutes,I-Measurement
.,O
Mix,O
rice,O
into,O
skillet,O
,,O
stirring,O
often,O
.,O
When,O
rice,O
begins,O
to,O
brown,O
,,O
stir,O
in,O
chicken,O
broth,O
and,O
salsa,O
.,O
Reduce,O
heat,O
,,O
cover,O
and,O
simmer,O
20,B-Measurement
minutes,I-Measurement
,,O
until,O
liquid,O
has,O
been,O
absorbed,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Lightly,O
grease,O
a,O
9,B-Measurement
inch,I-Measurement
pie,I-Measurement
pan,I-Measurement
.,O
Heat,O
oil,O
in,O
a,O
large,B-Instrument
skillet,I-Instrument
over,O
medium-high,B-Instrument
heat,I-Instrument
.,O
Add,O
onions,O
and,O
cook,O
,,O
stirring,O
occasionally,O
,,O
until,O
onions,O
are,O
soft,O
.,O
Stir,O
in,O
spinach,O
and,O
continue,O
cooking,O
until,O
excess,B-Instrument
moisture,I-Instrument
has,O
evaporated,O
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
combine,O
eggs,O
,,O
cheese,O
,,O
salt,O
and,O
pepper,O
.,O
Add,O
spinach,O
mixture,O
and,O
stir,O
to,O
blend,O
.,O
Scoop,O
into,O
prepared,B-Instrument
pie,I-Instrument
pan,I-Instrument
.,O
Bake,O
in,O
preheated,B-Instrument
oven,I-Instrument
until,O
eggs,O
have,O
set,O
,,O
about,O
30,B-Measurement
minutes,I-Measurement
.,O
Let,O
cool,O
for,O
10,B-Measurement
minutes,I-Measurement
before,O
serving,O
.,O
Preheat,O
oven,O
to,O
400,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
200,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
In,O
a,O
small,B-Instrument
bowl,I-Instrument
,,O
combine,O
cornmeal,O
and,O
milk,O
;,O
let,O
stand,O
for,O
5,B-Measurement
minutes,I-Measurement
.,O
Grease,O
a,O
9x13,B-Instrument
inch,I-Instrument
baking,I-Instrument
pan,I-Instrument
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
whisk,O
together,O
flour,O
,,O
baking,B-Instrument
powder,I-Instrument
,,O
salt,O
and,O
sugar,O
.,O
Mix,O
in,O
the,O
cornmeal,B-Instrument
mixture,I-Instrument
,,O
eggs,O
and,O
oil,O
until,O
smooth,O
.,O
Pour,O
batter,O
into,O
prepared,B-Instrument
pan,I-Instrument
.,O
Bake,O
in,O
preheated,B-Instrument
oven,I-Instrument
for,O
30,O
to,O
35,B-Measurement
minutes,I-Measurement
,,O
or,O
until,O
a,O
knife,O
inserted,O
into,O
the,O
center,O
of,O
the,O
cornbread,O
comes,O
out,O
clean,O
.,O
In,O
a,O
large,B-Instrument
stock,I-Instrument
pot,I-Instrument
,,O
over,O
medium-low,B-Instrument
heat,I-Instrument
,,O
heat,O
olive,O
oil,O
and,O
saute,O
garlic,O
for,O
2,O
to,O
3,B-Measurement
minutes,I-Measurement
.,O
Add,O
onion,O
and,O
saute,O
for,O
4,O
to,O
5,B-Measurement
minutes,I-Measurement
.,O
Add,O
celery,O
and,O
carrots,O
,,O
saute,O
for,O
1,O
to,O
2,B-Measurement
minutes,I-Measurement
.,O
Add,O
chicken,O
broth,O
,,O
water,O
and,O
tomato,O
sauce,O
,,O
bring,O
to,O
boil,O
,,O
stirring,O
frequently,O
.,O
If,O
desired,O
add,O
red,B-Instrument
wine,I-Instrument
at,O
this,O
point,O
.,O
Reduce,O
heat,O
to,O
low,O
and,O
add,O
kidney,O
beans,O
,,O
green,O
beans,O
,,O
spinach,O
leaves,O
,,O
zucchini,O
,,O
oregano,O
,,O
basil,O
,,O
salt,O
and,O
pepper,O
.,O
Simmer,O
for,O
30,O
to,O
40,B-Measurement
minutes,I-Measurement
,,O
the,O
longer,O
the,O
better,O
.,O
Fill,O
a,O
medium,B-Instrument
saucepan,I-Instrument
with,O
water,O
and,O
bring,O
to,O
a,O
boil,O
.,O
Add,O
macaroni,O
and,O
cook,O
until,O
tender,O
.,O
Drain,O
water,O
and,O
set,O
aside,O
.,O
Once,O
pasta,O
is,O
cooked,O
and,O
soup,O
is,O
heated,O
through,O
place,O
2,B-Measurement
tablespoons,I-Measurement
cooked,O
pasta,O
into,O
individual,O
serving,O
bowls,O
.,O
Ladle,O
soup,O
on,O
top,O
of,O
pasta,O
and,O
sprinkle,O
Parmesan,O
cheese,O
on,O
top,O
.,O
Spray,O
with,O
olive,B-Instrument
oil,I-Instrument
and,O
serve,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
In,O
a,O
medium,O
bowl,O
,,O
blend,O
together,O
softened,B-Instrument
butter,I-Instrument
,,O
2,B-Measurement
cups,I-Measurement
flour,I-Measurement
and,O
1/2,B-Measurement
cup,I-Measurement
sugar,I-Measurement
.,O
Press,O
into,O
the,O
bottom,O
of,O
an,O
ungreased,O
9x13,B-Instrument
inch,I-Instrument
pan,I-Instrument
.,O
Bake,O
for,O
15,O
to,O
20,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
or,O
until,O
firm,O
and,O
golden,O
.,O
In,O
another,O
bowl,O
,,O
whisk,O
together,O
the,O
remaining,O
1,O
1/2,B-Measurement
cups,I-Measurement
sugar,I-Measurement
and,O
1/4,B-Measurement
cup,I-Measurement
flour,I-Measurement
.,O
Whisk,O
in,O
the,O
eggs,O
and,O
lemon,O
juice,O
.,O
Pour,O
over,O
the,O
baked,B-Instrument
crust,I-Instrument
.,O
Bake,O
for,O
an,O
additional,O
20,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
.,O
The,O
bars,O
will,O
firm,O
up,O
as,O
they,O
cool,O
.,O
For,O
a,O
festive,B-Instrument
tray,I-Instrument
,,O
make,O
another,O
pan,O
using,O
limes,O
instead,O
of,O
lemons,O
and,O
adding,O
a,O
drop,O
of,O
green,B-Instrument
food,I-Instrument
coloring,O
to,O
give,O
a,O
very,O
pale,B-Instrument
green,I-Instrument
.,O
After,O
both,O
pans,O
have,O
cooled,O
,,O
cut,O
into,O
uniform,O
2,B-Measurement
inch,I-Measurement
squares,I-Measurement
and,O
arrange,O
in,O
a,O
checker,O
board,O
fashion,O
.,O
Prepare,O
the,O
cake,O
mix,O
according,O
to,O
package,O
directions,O
using,O
any,O
of,O
the,O
recommended,O
pan,O
sizes,O
.,O
When,O
cake,O
is,O
done,O
,,O
crumble,O
while,O
warm,O
into,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
and,O
stir,O
in,O
the,O
frosting,O
until,O
well,O
blended,O
.,O
Melt,O
chocolate,B-Instrument
coating,I-Instrument
in,O
a,O
glass,O
bowl,O
in,O
the,O
microwave,O
,,O
or,O
in,O
a,O
metal,O
bowl,O
over,O
a,O
pan,O
of,O
simmering,O
water,O
,,O
stirring,O
occasionally,O
until,O
smooth,O
.,O
Use,O
a,O
melon,O
baller,O
or,O
small,B-Instrument
scoop,I-Instrument
to,O
form,O
balls,O
of,O
the,O
chocolate,B-Instrument
cake,I-Instrument
mixture,I-Instrument
.,O
Dip,O
the,O
balls,O
in,O
chocolate,O
using,O
a,O
toothpick,O
or,O
fork,O
to,O
hold,O
them,O
.,O
Place,O
on,O
waxed,O
paper,O
to,O
set,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
In,O
a,O
medium,O
bowl,O
,,O
cream,O
together,O
the,O
butter,O
,,O
white,B-Instrument
sugar,I-Instrument
and,O
brown,B-Instrument
sugar,I-Instrument
until,O
smooth,O
.,O
Stir,O
in,O
the,O
peanut,O
butter,O
,,O
vanilla,O
and,O
egg,O
until,O
well,O
blended,O
.,O
Combine,O
the,O
flour,O
,,O
baking,O
soda,O
and,O
salt,O
;,O
stir,O
into,O
the,O
batter,O
just,O
until,O
moistened,O
.,O
Mix,O
in,O
the,O
oats,O
and,O
chocolate,O
chips,O
until,O
evenly,O
distributed,O
.,O
Drop,O
by,O
tablespoonfuls,O
on,O
to,O
lightly,O
greased,O
cookie,O
sheets,O
.,O
Bake,O
for,O
10,O
to,O
12,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
until,O
the,O
edges,O
start,O
to,O
brown,O
.,O
Cool,O
on,O
cookie,O
sheets,O
for,O
about,O
5,B-Measurement
minutes,I-Measurement
before,O
transferring,O
to,O
wire,O
racks,O
to,O
cool,O
completely,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Coat,O
a,O
7x11,B-Instrument
inch,I-Instrument
baking,O
dish,O
with,O
nonstick,B-Instrument
cooking,I-Instrument
spray,I-Instrument
.,O
Pound,O
chicken,O
breasts,O
to,O
1/4,B-Measurement
inch,I-Measurement
thickness,I-Measurement
.,O
Sprinkle,O
each,O
piece,O
of,O
chicken,O
on,O
both,O
sides,O
with,O
salt,O
and,O
pepper,O
.,O
Place,O
1,B-Measurement
cheese,I-Measurement
slice,I-Measurement
and,O
1,B-Measurement
ham,I-Measurement
slice,I-Measurement
on,O
top,O
of,O
each,O
breast,O
.,O
Roll,O
up,O
each,O
breast,O
,,O
and,O
secure,O
with,O
a,O
toothpick,O
.,O
Place,O
in,O
baking,O
dish,O
,,O
and,O
sprinkle,O
chicken,O
evenly,O
with,O
bread,O
crumbs,O
.,O
Bake,O
for,O
30,O
to,O
35,B-Measurement
minutes,I-Measurement
,,O
or,O
until,O
chicken,O
is,O
no,O
longer,O
pink,O
.,O
Remove,O
from,O
oven,O
,,O
and,O
place,O
1/2,B-Measurement
cheese,I-Measurement
slice,I-Measurement
on,O
top,O
of,O
each,O
breast,O
.,O
Return,O
to,O
oven,O
for,O
3,O
to,O
5,B-Measurement
minutes,I-Measurement
,,O
or,O
until,O
cheese,O
has,O
melted,O
.,O
Remove,O
toothpicks,O
,,O
and,O
serve,O
immediately,O
.,O
In,O
a,O
small,B-Instrument
saucepan,I-Instrument
,,O
combine,O
sugar,O
and,O
1,B-Measurement
cup,I-Measurement
water,I-Measurement
.,O
Bring,O
to,O
boil,O
and,O
stir,O
to,O
dissolve,O
sugar,O
.,O
Allow,O
to,O
cool,O
to,O
room,O
temperature,O
,,O
then,O
cover,O
and,O
refrigerate,O
until,O
chilled,O
.,O
Remove,O
seeds,O
from,O
lemon,O
juice,O
,,O
but,O
leave,O
pulp,O
.,O
In,O
pitcher,O
,,O
stir,O
together,O
chilled,O
syrup,O
,,O
lemon,O
juice,O
and,O
remaining,O
7,B-Measurement
cups,I-Measurement
water,I-Measurement
.,O
Preheat,O
an,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Line,O
a,O
non,O
insulated,O
cookie,O
sheet,O
with,O
parchment,O
paper,O
.,O
With,O
a,O
knife,O
or,O
kitchen,O
shears,O
carefully,O
remove,O
the,O
leaves,O
from,O
the,O
thick,O
stems,O
and,O
tear,O
into,O
bite,O
size,O
pieces,O
.,O
Wash,O
and,O
thoroughly,O
dry,B-Instrument
kale,I-Instrument
with,O
a,O
salad,O
spinner,O
.,O
Drizzle,O
kale,O
with,O
olive,B-Instrument
oil,I-Instrument
and,O
sprinkle,O
with,O
seasoning,O
salt,O
.,O
Bake,O
until,O
the,O
edges,O
brown,O
but,O
are,O
not,O
burnt,O
,,O
10,O
to,O
15,B-Measurement
minutes,I-Measurement
.,O
Preheat,O
oven,O
to,O
375,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
190,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
In,O
a,O
medium,O
skillet,O
,,O
melt,O
butter,O
over,O
medium,B-Instrument
heat,I-Instrument
.,O
Saute,O
garlic,O
and,O
onion,O
in,O
butter,O
until,O
lightly,O
browned,O
,,O
about,O
7,B-Measurement
minutes,I-Measurement
.,O
Stir,O
in,O
spinach,O
,,O
mushrooms,O
,,O
feta,O
and,O
1/2,B-Measurement
cup,I-Measurement
Cheddar,O
cheese,O
.,O
Season,O
with,O
salt,O
and,O
pepper,O
.,O
Spoon,O
mixture,O
into,O
pie,O
crust,O
.,O
In,O
a,O
medium,O
bowl,O
,,O
whisk,O
together,O
eggs,O
and,O
milk,O
.,O
Season,O
with,O
salt,O
and,O
pepper,O
.,O
Pour,O
into,O
the,O
pastry,O
shell,O
,,O
allowing,O
egg,O
mixture,O
to,O
thoroughly,O
combine,O
with,O
spinach,O
mixture,O
.,O
Bake,O
in,O
preheated,B-Instrument
oven,I-Instrument
for,O
15,B-Measurement
minutes,I-Measurement
.,O
Sprinkle,B-Instrument
top,I-Instrument
with,O
remaining,O
Cheddar,O
cheese,O
,,O
and,O
bake,O
an,O
additional,O
35,O
to,O
40,B-Measurement
minutes,I-Measurement
,,O
until,O
set,O
in,O
center,O
.,O
Allow,O
to,O
stand,O
10,B-Measurement
minutes,I-Measurement
before,O
serving,O
.,O
Preheat,O
oven,O
to,O
350,B-Measurement
degrees,I-Measurement
F,I-Measurement
(,O
175,B-Measurement
degrees,I-Measurement
C,O
),O
.,O
Lightly,O
grease,O
a,O
9x13,B-Instrument
inch,I-Instrument
baking,I-Instrument
dish,I-Instrument
.,O
Bake,O
sweet,O
potatoes,O
35,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
or,O
until,O
they,O
begin,O
to,O
soften,O
.,O
Cool,O
slightly,O
,,O
peel,O
,,O
and,O
mash,O
.,O
In,O
a,O
large,B-Instrument
bowl,I-Instrument
,,O
mix,O
the,O
mashed,O
sweet,O
potatoes,O
,,O
salt,O
,,O
1/4,B-Measurement
cup,I-Measurement
butter,I-Measurement
,,O
eggs,O
,,O
vanilla,O
extract,O
,,O
cinnamon,O
,,O
sugar,O
,,O
and,O
heavy,B-Instrument
cream,I-Instrument
.,O
Transfer,O
to,O
the,O
prepared,B-Instrument
baking,I-Instrument
dish,I-Instrument
.,O
In,O
a,O
medium,O
bowl,O
,,O
combine,O
1/4,B-Measurement
cup,I-Measurement
butter,I-Measurement
,,O
flour,O
,,O
brown,B-Instrument
sugar,I-Instrument
,,O
and,O
chopped,O
pecans,O
.,O
Mix,O
with,O
a,O
pastry,O
blender,O
or,O
your,O
fingers,O
to,O
the,O
consistency,O
of,O
course,O
meal,O
.,O
Sprinkle,O
over,O
the,O
sweet,B-Instrument
potato,I-Instrument
mixture,I-Instrument
.,O
Bake,O
30,B-Measurement
minutes,I-Measurement
in,O
the,O
preheated,B-Instrument
oven,I-Instrument
,,O
until,O
topping,O
is,O
crisp,O
and,O
lightly,O
browned,O
.,O
Place,O
the,O
onion,O
,,O
rinsed,O
beans,O
,,O
jalapeno,O
,,O
garlic,O
,,O
salt,O
,,O
pepper,O
,,O
and,O
cumin,O
into,O
a,O
slow,B-Instrument
cooker,I-Instrument
.,O
Pour,O
in,O
the,O
water,O
and,O
stir,O
to,O
combine,O
.,O
Cook,O
on,O
High,O
for,O
8,B-Measurement
hours,I-Measurement
,,O
adding,O
more,O
water,O
as,O
needed,O
.,O
Note,O
:,O
if,O
more,O
than,O
1,B-Measurement
cup,I-Measurement
of,O
water,O
has,O
evaporated,O
during,O
cooking,O
,,O
then,O
the,O
temperature,O
is,O
too,O
high,O
.,O
Once,O
the,O
beans,O
have,O
cooked,O
,,O
strain,O
them,O
,,O
and,O
reserve,O
the,O
liquid,O
.,O
Mash,O
the,O
beans,O
with,O
a,O
potato,O
masher,O
,,O
adding,O
the,O
reserved,B-Instrument
water,I-Instrument
as,O
needed,O
to,O
attain,O
desired,O
consistency,O
.,O
In,O
a,O
slow,B-Instrument
cooker,I-Instrument
,,O
mix,O
the,O
chicken,O
,,O
sausage,O
